,RegionID,SizeRank,RegionType,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,City ,State,house_type,cost_percentile_range
20,394530,21,Msa,138727,139675,140531,142523,144427,146474,148344,150425,152495,154444,156372,158237,160255,162069,163886,165577,167117,168397,169659,170923,172092,173083,173926,174545,174775,175133,175757,176582,177382,178027,178674,179063,179453,179863,180307,180567,180610,180694,181041,181299,181290,181160,181203,181220,181323,181445,181915,182325,182547,182626,182770,183157,183594,184057,184431,184770,184728,184872,184969,185534,186023,186337,186583,186737,187173,187482,187928,188176,188280,188445,188604,188725,188846,188777,188976,189083,189437,189511,189356,189318,188820,188359,187680,187415,186992,186230,185735,185648,186022,186145,186105,185756,184991,183876,182556,180887,179440,178177,177261,176250,175147,174348,173177,172166,171366,170875,170206,169355,168375,167951,167751,167782,167875,167876,167668,167516,167526,167833,168136,168584,169598,170742,171584,171660,171236,170538,169759,168845,167859,166724,165856,165095,164461,163799,163121,162607,161510,160688,159911,159641,159515,159452,159505,159473,159657,159964,160312,161029,162234,164011,165808,167270,168720,170134,171626,173040,174739,176762,178693,180325,181732,183316,185185,187158,188978,190502,191864,193549,194983,196569,197609,198801,200247,201861,203611,204840,206398,208145,210428,213008,Denver,CO,Condo,lower
21,394982,22,Msa,46848,46983,47109,47345,47604,47837,48125,48329,48566,48716,48930,49149,49421,49708,49972,50233,50463,50721,51018,51307,51571,51766,51956,52166,52357,52591,52832,53082,53309,53442,53672,53981,54256,54485,54579,54732,54946,55128,55311,55513,55924,56531,57014,57285,57324,57385,57339,57480,57499,57842,58121,58350,58563,58828,59228,59513,59776,60067,60383,60618,60846,60777,60860,61146,61623,61995,62219,62505,62700,62856,63039,63256,63450,63632,63862,64104,64358,64660,64848,64938,64933,65068,65189,65331,65428,65586,65735,65748,65825,65814,65982,66113,66348,66522,66645,66725,66778,66727,66651,66702,66747,66714,66558,66449,66450,66434,66423,66055,65661,65539,65616,65724,65742,65868,66032,65921,65801,65804,66145,66568,67004,67401,67939,68529,68903,69044,68996,68911,68812,68541,68256,67909,67768,67583,67452,67187,66991,66753,66634,66589,66678,66606,66540,66444,66494,66547,66641,66823,67139,67426,67550,67624,67667,67789,67818,68003,68161,68455,68520,68604,68682,68919,69217,69417,69591,69652,69748,69746,69941,70242,70669,70987,71113,71246,71434,71680,71881,71996,72125,72279,Pittsburgh,PA,Condo,lower
22,394998,23,Msa,129580,130098,130448,131147,131567,131959,132317,132816,133146,133431,133599,133995,134294,134607,134734,135076,135427,135949,136437,137084,137597,138104,138498,139061,139507,139949,140338,140801,141386,142088,142899,143516,143943,144315,144825,145444,145948,146383,146830,147424,148079,148819,149703,150740,151695,152627,153501,154385,154964,155557,156200,157210,158400,159831,161451,163134,164497,165826,166996,168377,169323,170486,172005,174485,177330,180720,184355,188332,192341,195541,198381,201253,204250,206718,208963,211860,215459,219778,223032,225936,227049,227937,228440,229315,230142,230788,231684,233217,235056,236161,236850,236964,237110,236819,235985,234838,233019,232130,230918,229804,227747,225826,224115,222185,220037,217709,215488,212746,210569,208160,206249,204004,202135,200048,198030,196566,195747,195348,194962,194837,194241,193704,193652,194061,193760,192681,190965,189010,186770,184687,182939,181207,179525,177831,175720,173620,171667,170742,170154,169652,168640,167559,166261,165243,164389,164054,164787,165992,167522,168406,169297,170627,172068,173725,174842,176613,178736,181658,184319,186877,189385,191607,193831,195583,197644,199256,201180,202883,204537,205955,206920,208306,209230,210870,212219,213764,214990,216484,218019,219677,Portland,OR,Condo,lower
23,394458,24,Msa,89789,90050,90299,90777,91251,91702,92142,92531,92929,93336,93799,94203,94665,95014,95356,95580,95807,95993,96132,96335,96586,96885,97114,97283,97441,97579,97710,97830,97899,97989,98065,98206,98374,98536,98641,98720,98814,99010,99192,99318,99422,99513,99657,99814,99969,100169,100348,100556,100724,100840,100952,101064,101215,101418,101621,101773,101924,102086,102295,102431,102556,102751,103024,103303,103503,103835,104210,104689,105134,105628,106094,106511,106844,107159,107445,107865,108371,108960,109553,110141,110658,111117,111514,111968,112366,112692,113150,113775,114488,115150,115804,116410,116841,116997,117116,117134,117311,117328,117377,117174,117053,116655,116170,115614,115162,114789,114090,113097,111779,110990,110632,110354,109798,109087,108577,107955,107431,106993,106922,106890,106851,106573,106088,105752,105497,105149,104518,103813,103050,102330,101400,100685,99848,99210,98479,97804,97032,96398,95849,95378,94880,94401,93882,93711,93580,93672,93674,93855,93944,93941,93923,94023,94128,94260,94372,94309,94401,94503,95153,95802,96674,97561,98535,99355,99880,100342,100753,101366,101944,102764,103381,103835,104102,104244,104241,104204,104298,104499,104754,105049,Charlotte,NC,Condo,lower
24,395045,25,Msa,119242,119706,120301,121394,122586,123632,124990,126407,128139,129895,131964,133995,135900,137779,139773,142314,144951,147953,150579,152852,154659,156304,157917,159659,160940,162360,163677,165573,167582,169831,172258,175302,178325,181441,184477,187396,190020,192281,194821,198123,201300,204547,207094,210027,212529,215563,218033,220876,223499,226540,229712,232456,236321,240903,247299,253284,259219,264472,269918,274642,279782,284716,289469,294521,299285,304691,309154,313293,317290,320657,323612,326373,328132,329430,329472,330035,329569,329324,327807,326130,322965,318364,314515,310110,307069,304748,303353,302023,298856,294823,290319,286148,282305,276861,270566,266088,260808,255364,246785,239453,232184,225309,219077,212986,206208,201487,197147,194789,191242,187797,185096,183422,181667,180088,176957,174570,172582,171841,171862,171015,170848,170496,170964,170511,170519,170122,169901,168724,166517,164665,163568,163637,162907,161351,159378,157497,155348,152943,151148,150050,149603,148398,147313,146117,145866,145766,146414,147074,147877,148146,148858,150187,152428,155093,157502,160122,163387,167345,171904,176485,182138,187922,193765,198217,202687,206590,210679,214134,216830,218791,219937,220529,220602,220847,218800,218368,218295,220591,222153,221802,Sacramento,CA,Condo,lower
25,395055,26,Msa,86589,86745,86846,87031,86415,85764,85073,85142,85197,85260,85263,85249,85195,85055,84899,84728,84616,84530,84464,84415,84265,84149,83940,83826,83759,83898,84124,84488,84784,85103,85272,85547,85802,86123,86520,86780,86921,86857,86856,86968,87228,87494,87781,88082,88439,88668,88674,88815,89633,91079,92276,93492,94194,95056,95610,96082,96896,97340,98039,98326,98739,99175,99653,100146,100505,100815,100979,101171,101471,102070,102443,102806,102977,103423,103834,104282,104774,105430,106221,106897,107687,108401,109252,110061,110641,110836,110791,110966,111661,112470,113309,113884,114339,114746,115117,115529,115382,115201,115070,115348,115555,115491,115286,114656,114092,113554,113408,113141,112676,112049,111710,111552,111470,111060,110663,109893,109562,109290,109562,109613,109649,109605,109672,109798,110004,109916,109895,109901,109817,109374,108577,107894,107394,106914,106773,106438,106144,105516,105146,104813,104587,104357,104329,104131,104023,104037,104484,105007,105553,106014,106137,106103,105758,105734,105957,106417,107137,107751,108192,108365,108493,108907,109382,109998,110612,111248,111668,112117,112672,113415,114042,114528,115218,115866,116442,116568,116774,117157,117908,118750,San Antonio,TX,Condo,lower
26,394943,27,Msa,79970,80262,80567,81102,81576,82044,82494,82991,83507,84096,84643,85150,85619,86077,86551,87065,87645,88196,88699,89216,89727,90311,90869,91398,91910,92406,92977,93518,94059,94634,95180,95784,96308,96936,97535,98133,98704,99309,100045,100834,101608,102322,103012,103742,104436,105192,106038,106973,107892,108812,109680,110704,111894,113430,115122,,118938,120830,122481,124190,126051,128118,130715,133880,137462,141479,145626,149830,153530,156751,160155,163779,167302,170414,173618,177084,180331,182908,184686,185724,185920,186154,185909,185802,184798,184395,183939,184177,184117,183502,182109,180336,178555,176286,174098,171222,168910,165471,162353,158830,155113,151675,148483,145645,142896,139775,135899,131621,126839,123134,120261,117447,114961,111985,109803,107402,105030,102772,101312,100446,99279,98154,97150,96604,95924,95194,94479,93706,92734,91814,90715,89491,88349,87334,86247,85176,84249,83681,83170,82972,82767,82675,82508,82574,82875,83233,83512,83807,84268,84978,85912,86834,87974,89103,90216,91210,92275,93688,95179,96565,98016,99490,101189,103021,105231,107188,108684,109831,111022,112317,113428,114343,114855,115294,115651,116088,116392,116923,117594,118368,Orlando,FL,Condo,lower
27,394466,28,Msa,80301,80306,80271,80605,81065,81758,82142,82545,82882,83266,83583,83871,84159,84486,84833,85194,85523,85791,86075,86379,86740,87047,87301,87541,87797,88107,88423,88728,89018,89329,89659,89988,90271,90566,90857,91138,91401,91737,92137,92514,92830,93100,93476,93860,94255,94550,94829,95103,95383,95694,96002,96324,96586,96814,97056,97274,97504,97715,97955,98204,98463,98770,99093,99414,99727,100063,100389,100704,100987,101213,101444,101652,101918,102176,102483,102694,102870,102977,103176,103337,103467,103495,103451,103312,103219,103220,103234,103181,103108,103053,102961,102834,102660,102449,102140,101880,101565,101400,101253,101073,100831,100474,100254,99717,99049,,97274,96370,95075,93461,92685,92598,92822,92649,92741,92803,92828,92768,92887,93026,93149,93490,93734,94071,94228,94336,93927,93347,92718,92170,91322,90377,89580,88990,88453,87794,87101,86574,86232,85883,85431,85045,84774,84698,84523,84374,84244,84205,84247,84149,84120,84228,84433,84358,84158,83995,84143,84224,84503,84850,85424,85879,86214,86427,86621,86933,87226,87485,87255,87270,87072,87297,87396,87744,87942,87975,88018,88091,88347,88551,Cincinnati,OH,Condo,lower
28,394475,29,Msa,75673,75878,76073,76467,77003,77484,77938,78219,78553,78865,79196,79538,79888,80175,80430,80693,80951,81188,81420,81690,81919,82094,82259,82488,82781,83044,83220,83347,83489,83695,83916,84101,84291,84497,84713,84962,85161,85347,85477,85702,85986,86341,86672,87116,87527,87938,88240,88565,88853,89169,89490,89817,90083,90323,90577,90771,90973,91176,91468,91754,92025,92354,92666,93013,93302,93619,93940,94294,94640,94958,95231,95486,95671,95858,96052,96272,96412,96466,96428,96353,96223,96146,95923,95542,95087,94765,94366,94143,94070,94022,93624,93094,92836,92514,91845,91131,90594,90133,89793,89381,88861,88147,87444,86923,86167,85261,84311,83404,82438,81568,80879,80620,80549,80480,80181,79760,79432,79233,78841,78424,77909,77819,77775,78092,78124,77993,77486,77081,76613,76028,75350,74556,73837,73063,72532,71993,71452,70947,70580,70334,69956,69589,69124,68782,68324,67916,67538,67317,67212,67078,67019,66989,67113,67212,67320,67377,67591,68009,68276,68450,68669,69158,69707,70034,70144,70202,70146,70042,69766,69219,68950,68652,68793,68923,69136,69097,68961,68917,68981,69168,Cleveland,OH,Condo,lower
29,394735,30,Msa,68808,68930,69118,69468,69882,70250,70611,71013,71387,71870,72295,72779,73228,73747,74328,74821,75305,75758,76258,76738,77218,77709,78197,78623,78998,79353,79690,80020,80348,80739,81141,81502,81900,82365,82738,83028,83242,83595,83973,84311,84636,84920,85242,85614,85957,86283,86625,87008,87388,87635,87812,87987,88237,88646,88945,89199,89398,89732,90045,90284,90609,90873,91151,91350,91655,91952,92329,92748,93281,93619,93790,94065,94349,94725,94901,95180,95292,95455,95616,95993,96341,96705,97044,97314,97510,97619,97771,97904,98064,98063,98106,98111,98145,98062,97883,97577,97274,97035,96973,96905,96734,96449,96001,95590,95179,94873,94215,93569,92938,92568,92198,91844,91536,91244,90968,90853,90771,90704,90794,90776,90573,90311,90516,90939,91194,91055,90653,90036,89226,88534,87749,87190,86711,86441,85902,85170,84364,83656,83228,82713,82282,81594,81121,80594,80283,80004,80022,80191,80506,80725,80995,81134,81290,81359,81474,81581,81631,81650,81953,82249,82764,83268,83685,83775,83676,83616,83806,83969,84206,84088,84158,84447,85099,85578,85956,86270,86608,86941,87470,87861,Kansas City,MO,Condo,lower
30,394775,31,Msa,119380,119385,119625,120157,120733,121254,121654,122167,122746,123318,123924,124506,125106,125792,126487,127167,127891,128606,129425,130284,131082,131826,132397,133098,133705,134223,134842,135530,136301,136817,137332,137853,138267,138872,139592,140494,141346,142217,143130,144013,145075,146082,147321,148637,150268,151957,154146,156316,158877,161236,,169099,174298,179395,186802,192925,200358,204783,209140,211745,214291,218979,223267,230004,233470,236560,238084,241046,243074,244521,245307,246083,247070,247555,249849,252511,255508,256577,257081,256861,256756,256140,255196,254793,253973,253698,253169,251974,250381,248070,245200,242521,239307,236533,231365,226064,219075,211974,205026,199808,195656,190249,184507,178450,172155,166221,159204,153452,147228,143154,138758,134242,128293,122385,116642,112558,109649,108367,107551,106574,106014,105411,104814,103780,102624,102204,101621,101111,100164,99497,99268,98677,97395,95813,94413,93123,92312,90977,90182,88779,88212,87656,87279,86892,86840,86673,86495,86368,86712,87875,89122,90832,92220,93680,95285,97088,99299,101698,104657,107037,109941,113220,117181,120532,123554,126168,128459,129932,131353,132847,133884,134454,134549,134908,135622,136109,135861,136299,136734,138260,Las Vegas,NV,Condo,lower
31,394492,32,Msa,81826,81923,82077,82357,82660,82939,83259,83639,84021,84369,84667,84987,85127,85245,85500,85922,86360,86604,86879,87233,87616,88040,88373,88666,88818,89006,89222,89530,89813,90107,90405,90694,90979,91271,91600,91949,92302,92652,92984,93279,93573,93875,94252,94642,95066,95393,95597,95747,95920,96169,96270,96467,96744,97169,97516,97814,98133,98430,98716,98973,99294,99663,100025,100304,100500,100726,100970,101223,101501,101744,102004,102220,102303,102368,102307,102466,102627,102905,103099,103228,103283,103265,103225,103002,102827,102617,102518,102428,102295,102187,101989,101854,101698,101612,101374,101053,100428,99877,99431,99120,98968,98894,98760,98517,98185,97861,97435,96977,96406,95865,95128,94591,94162,93885,93576,93185,92947,92838,92610,92347,92257,92477,92694,92701,92650,92614,92421,92066,91442,90827,90263,89849,89470,88930,88392,87897,87501,87007,86583,86186,85879,85427,84997,84525,83859,83309,82892,82690,82358,82097,81960,81930,81883,81880,81683,81311,80927,80802,81192,81902,82797,83875,84861,85723,86191,86636,87231,87763,88381,88795,89203,89486,89947,90394,90804,90879,90878,90784,91032,91534,Columbus,OH,Condo,lower
32,394705,33,Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70711,70771,70629,70772,70995,71498,71728,72030,72213,72396,72424,72455,72494,72582,72543,72735,72929,73417,75359,77698,79994,80665,80930,81144,81335,81449,81388,81541,81773,82234,82405,82624,82625,82706,82663,82726,82748,82807,82805,83024,83279,83778,84045,84379,84464,84565,84358,84195,84011,83860,83508,83319,83520,84013,84306,84422,84317,84224,84157,84210,84099,83785,83331,83039,82659,82135,81702,81339,81281,81238,81345,81459,81510,81501,81558,81469,81602,81745,81944,82208,82400,82654,82659,82690,82384,81949,81018,80353,79617,79244,78858,78545,78272,77966,77477,76935,76602,76639,76790,76758,76472,76133,75731,75596,75771,76229,76746,76986,77066,76938,76769,76740,76409,76216,75929,76078,76232,76857,77391,77901,78105,78455,78831,79157,79492,79922,80525,81258,82089,82833,83400,83865,84266,84612,84815,84973,85211,85439,Indianapolis,IN,Condo,lower
33,395059,34,Msa,278837,280547,282994,289902,296550,304437,310597,318734,326515,334489,342826,350421,358294,365145,372288,378408,382909,384335,384503,384069,383679,381595,377695,373835,370779,371139,372776,375575,378603,381419,384511,385611,386323,387224,389391,390313,391498,393005,393889,394235,392526,392138,391660,392317,394456,396057,398616,402459,407987,412732,416334,421271,427297,433936,439354,444638,449479,455717,463735,473341,482349,490937,501287,509735,518618,524034,532480,538712,545623,549537,552669,557699,562437,566635,564219,563971,564724,567589,568683,566145,567784,567782,569589,571839,572405,574215,575031,576303,576146,573136,571566,570515,568884,564726,560183,554169,547304,537046,526550,519350,512883,504408,493401,482370,469551,458937,443426,436449,422776,418775,407434,403632,398519,398074,397017,394200,392548,393742,399883,402100,405731,406353,414991,416609,417551,411534,406274,404299,404155,403974,400482,395791,394032,390488,389124,386761,383035,384050,383144,384992,379082,374343,374941,375117,376350,378007,382804,389676,395818,402233,408997,414520,419862,427347,435432,445621,456218,464991,473925,480873,490409,499686,506809,511714,514917,521745,523667,531270,539400,552266,558120,558827,556083,553800,557011,561952,570503,576838,585014,589501,San Jose,CA,Condo,lower
34,394355,35,Msa,119831,120436,120883,121848,122472,122852,122723,123243,123616,124529,124874,125431,125687,126027,126449,127024,127402,127590,127590,127852,127827,127984,127834,127901,128034,128094,128323,128467,128655,128653,128420,128430,128560,128739,128584,128267,128034,128225,128658,129021,129094,128956,128929,128976,128809,128711,128286,128193,128033,128744,129544,130437,130782,130883,130975,131451,132305,133070,133386,133676,133890,134176,134297,134703,135191,135920,136559,137139,137592,137858,138203,138629,139054,139429,139547,139749,139976,140465,141025,141670,142354,142955,143527,144176,144881,145444,145827,146281,146726,147300,147802,148450,148893,149379,149859,150399,150756,150771,150848,150916,151093,150843,150652,150199,149821,149246,148241,147454,146741,146489,146055,145627,145328,145340,145348,145310,145160,144969,145178,145224,145068,144906,144810,145040,145395,145624,145223,144451,143462,142576,141676,140809,140197,139335,138940,138916,139005,138727,138419,138441,138614,138519,138242,138105,138362,138878,139623,140241,141049,141917,142644,143158,143333,143596,143887,144748,146097,147566,149076,150724,152370,153877,155177,156281,157425,158686,160418,161927,163030,164177,165476,167034,168435,169790,171017,172270,173615,174952,176339,177636,Austin,TX,Condo,lower
